id,neighbourhood,latitude,longitude,availability_365,number_of_reviews,reviews_per_month,minimum_nights,distance_seine,prix_moyen_journalier,periode
26450230,Ménilmontant,48.87535,2.40552,3,29,0.37,3,4242.519833001441,65.0,mars_2025
26450526,Ménilmontant,48.86215972900391,2.399285078048706,234,121,1.51,4,3083.371376849218,70.0,mars_2025
26478503,Hôtel-de-Ville,48.85331,2.36504,101,18,0.22,3,398.6033740273297,110.0,mars_2025
26481203,Panthéon,48.8524419,2.3457208,225,78,0.98,5,126.9151273047354,118.0,mars_2025
26486469,Popincourt,48.8659,2.36509,288,36,0.44,1,1557.3398405109626,400.0,mars_2025
26490570,Hôtel-de-Ville,48.85259,2.35866,227,145,4.24,2,29.82392806951036,189.0,mars_2025
26497700,Ménilmontant,48.8712,2.40213,201,38,2.43,2,3766.292367222905,100.0,mars_2025
26508622,Temple,48.86778,2.35677,228,55,0.71,2,1427.3820114818807,150.0,mars_2025
26509952,Luxembourg,48.84266,2.33806,278,258,3.17,2,1346.3615487307131,468.0,mars_2025
26621502,Temple,48.86507,2.35475,312,49,0.63,5,1091.7508476368887,245.0,mars_2025
26647062,Vaugirard,48.842,2.29,363,5,0.06,3,1126.9644534737279,230.0,mars_2025
26657797,Buttes-Chaumont,48.87324,2.38041,163,65,0.83,3,2815.55581083656,115.0,mars_2025
26660532,Vaugirard,48.85222,2.28754,74,16,0.2,4,207.2253110883244,150.0,mars_2025
26662903,Observatoire,48.83515,2.32565,359,134,1.69,1,2519.494078563848,40.0,mars_2025
26905177,Reuilly,48.84654,2.3876,363,0,,4,1298.4227166302855,170.0,mars_2025
26913284,Ménilmontant,48.87186,2.39095,16,81,1.05,3,3185.210289996285,55.0,mars_2025
26919958,Buttes-Chaumont,48.8908,2.38239,24,7,0.42,3,4570.004165800398,150.0,mars_2025
26938852,Popincourt,48.86316,2.38637,164,41,0.52,4,2306.8130197657765,290.0,mars_2025
26944628,Popincourt,48.86114,2.37936,5,9,0.12,5,1757.5195438042645,230.0,mars_2025
26947077,Buttes-Montmartre,48.88447,2.34551,55,70,0.89,1,2926.3324910371343,95.0,mars_2025
26975568,Buttes-Montmartre,48.89426615263809,2.3518663041374,241,26,2.76,2,4106.637666748203,208.0,mars_2025
26989140,Vaugirard,48.84202,2.29325,270,0,,1,1294.4876545903583,450.0,mars_2025
26771469,Temple,48.86317,2.3608,187,295,3.74,2,1133.723168049479,231.0,mars_2025
26774457,Batignolles-Monceau,48.89124,2.31985,299,219,2.7,3,3061.4136900928906,215.0,mars_2025
26793451,Ménilmontant,48.86862,2.40193,16,17,0.22,4,3595.3619186337714,150.0,mars_2025
26798143,Batignolles-Monceau,48.88254,2.30829,179,17,0.21,3,2095.141916048446,100.0,mars_2025
26798235,Entrepôt,48.87604,2.37207,302,54,0.68,3,2778.650290405663,75.0,mars_2025
26802557,Gobelins,48.83498,2.36243,93,25,0.31,2,947.0218537177645,200.0,mars_2025
26803937,Palais-Bourbon,48.853,2.314,2,23,0.29,3,1186.0650130956888,320.0,mars_2025
26826775,Batignolles-Monceau,48.881,2.295,363,1,0.02,3,1990.861094642953,414.0,mars_2025
26845139,Buttes-Montmartre,48.89061,2.3517,88,19,0.24,3,3711.004578595271,100.0,mars_2025
27030906,Élysée,48.87119,2.31082,330,70,0.89,3,827.8565503703803,350.0,mars_2025
27038429,Passy,48.84611,2.27295,3,39,0.52,3,112.03059368630092,130.0,mars_2025
27038616,Popincourt,48.85768,2.37934,303,100,1.26,1,1554.2620595710534,80.0,mars_2025
27008271,Batignolles-Monceau,48.87972,2.30091,218,5,0.07,3,1804.9751949073911,275.0,mars_2025
27012704,Panthéon,48.85269,2.34396,5,137,1.72,2,157.83003542726914,170.0,mars_2025
27020225,Gobelins,48.83605,2.34879,62,27,2.18,3,1611.9555926921555,180.0,mars_2025
26688350,Luxembourg,48.84436,2.32305,132,41,0.51,4,1815.231429977807,240.0,mars_2025
26697187,Buttes-Montmartre,48.89187,2.32775,31,39,2.15,3,3214.7397575543464,95.0,mars_2025
26703938,Popincourt,48.85521,2.38385,177,23,0.31,4,1726.4508441481307,490.0,mars_2025
26712424,Opéra,48.88139748527108,2.341057708601502,11,4,0.41,2,2471.8665298279307,150.0,mars_2025
26723743,Popincourt,48.85592,2.37878,303,24,0.3,2,1438.6797298483805,80.0,mars_2025
26728315,Opéra,48.87907,2.32934,277,407,5.14,1,1885.1157076477325,125.0,mars_2025
26734049,Buttes-Montmartre,48.88912654662295,2.352306246156832,178,4,0.19,1,3561.580823599934,230.0,mars_2025
26741878,Batignolles-Monceau,48.88625,2.29195,143,70,0.87,2,1776.9303568889197,145.0,mars_2025
26746112,Observatoire,48.8355,2.31975,270,44,0.54,4,2746.1766716665247,110.0,mars_2025
27167365,Bourse,48.86958209252424,2.3528647023141063,60,290,3.62,1,1496.5334428133565,169.0,mars_2025
27183811,Panthéon,48.84744644165039,2.347749948501587,51,149,1.89,5,534.0130390306261,150.0,mars_2025
27185806,Opéra,48.8746,2.34338,124,32,0.99,2,1843.169073208341,230.0,mars_2025
27186144,Buttes-Montmartre,48.89107524330311,2.3651699755642417,138,12,2.22,1,4049.8943749014175,88.0,mars_2025
27187586,Batignolles-Monceau,48.89653,2.32489,177,9,0.12,3,3279.860424325615,225.0,mars_2025
27188851,Buttes-Montmartre,48.885371775602536,2.3294998615435945,270,0,,2,2546.7333242365967,250.0,mars_2025
27190866,Temple,48.86236,2.35912,213,52,0.66,3,988.5605356884454,420.0,mars_2025
27333414,Passy,48.8734,2.2812,310,85,1.07,3,1630.1556552122368,420.0,mars_2025
27353873,Passy,48.848,2.261,363,0,,3,965.6707521227304,342.0,mars_2025
27358391,Buttes-Montmartre,48.88836,2.34527,15,28,0.35,3,3303.431634352474,100.0,mars_2025
27362313,Observatoire,48.82807338702182,2.3336993254888565,25,34,0.43,3,2921.670498724417,120.0,mars_2025
27364754,Temple,48.86336,2.35929,235,232,2.94,4,1086.0278620028196,55.0,mars_2025
27409000,Batignolles-Monceau,48.87594,2.29259,38,131,1.64,5,1489.4961286115356,100.0,mars_2025
27413365,Popincourt,48.85272,2.38855,192,105,1.33,4,1796.7444777398734,90.0,mars_2025
27416168,Élysée,48.87145,2.32556,1,153,1.93,5,993.8730312108789,180.0,mars_2025
27421505,Hôtel-de-Ville,48.8513,2.36759,362,24,0.3,4,518.9967504031521,50.0,mars_2025
27441746,Popincourt,48.85983,2.3792,255,279,3.52,3,1663.73126467453,140.0,mars_2025
27046640,Palais-Bourbon,48.84981,2.32014,4,97,1.23,2,1340.9963735810131,110.0,mars_2025
27049880,Observatoire,48.8299,2.3337,159,26,0.33,3,2738.6019171210223,300.0,mars_2025
27067046,Popincourt,48.85758,2.37924,304,63,0.82,2,1542.82855428275,80.0,mars_2025
27069094,Temple,48.863,2.35595,290,284,3.58,2,925.6550129596319,349.0,mars_2025
27106499,Reuilly,48.84769,2.36769,24,66,0.87,5,284.74403736974404,150.0,mars_2025
27129847,Buttes-Montmartre,48.8909769,2.3484663,269,0,,1,3667.568012609481,100.0,mars_2025
27130629,Bourse,48.86777,2.33544,269,183,2.29,2,940.4277771937794,325.0,mars_2025
27132671,Buttes-Montmartre,48.884011869876815,2.335388872080145,364,23,0.29,5,2560.986003075397,200.0,mars_2025
27133876,Popincourt,48.86473,2.36865,178,24,0.3,3,1565.8870931857589,145.0,mars_2025
27148822,Temple,48.86535,2.35847,115,34,0.48,3,1242.630841518178,180.0,mars_2025
27496960,Hôtel-de-Ville,48.85256,2.36716,211,51,0.65,3,511.382128797361,245.0,mars_2025
27457889,Bourse,48.868224,2.351137,62,21,0.27,4,1313.3565847084637,115.0,mars_2025
27462457,Ménilmontant,48.86361,2.38908,5,0,,1,2500.7152198068507,350.0,mars_2025
27463084,Gobelins,48.8334,2.34638,257,7,0.56,4,1940.0551483291833,260.0,mars_2025
27468965,Popincourt,48.85989,2.37891,256,285,3.56,3,1649.735488945493,150.0,mars_2025
27472353,Popincourt,48.86122,2.37869,242,94,1.22,3,1724.116454694035,280.0,mars_2025
27479872,Buttes-Montmartre,48.8842,2.35214,131,39,0.55,1,3030.6579786346097,50.0,mars_2025
27210506,Hôtel-de-Ville,48.8572,2.35359,279,111,3.48,2,285.86365239154924,140.0,mars_2025
27222828,Buttes-Montmartre,48.88791,2.35348,325,8,1.79,2,3454.2474883436403,110.0,mars_2025
27226286,Palais-Bourbon,48.85745,2.30382,30,24,0.31,7,675.1132424202011,200.0,mars_2025
27235577,Hôtel-de-Ville,48.85946,2.35063,5,105,1.33,2,399.28965801801274,450.0,mars_2025
27239123,Buttes-Montmartre,48.88656,2.34067,195,448,5.6,3,2980.9795906523564,160.0,mars_2025
27270346,Observatoire,48.83622,2.31902,362,129,1.63,1,2719.0110160698887,170.0,mars_2025
27281538,Bourse,48.86935,2.35151,234,113,1.43,2,1440.9073377593108,145.0,mars_2025
27298902,Buttes-Montmartre,48.89567,2.33993,7,24,1.17,3,3885.744361788594,75.0,mars_2025
27300319,Buttes-Montmartre,48.8905,2.35046,15,40,0.52,4,3679.2264402009073,110.0,mars_2025
27303033,Buttes-Chaumont,48.88705989741023,2.38757318750429,263,0,,2,4410.176060497582,180.0,mars_2025
27600302,Ménilmontant,48.86555,2.39618,195,36,0.54,5,3057.7703325405,30.0,mars_2025
27605367,Buttes-Chaumont,48.8843013,2.3754247,364,1,0.13,4,3688.541087926236,300.0,mars_2025
27617219,Buttes-Chaumont,48.88608,2.38358,57,57,0.72,2,4175.21254500937,158.0,mars_2025
27631902,Batignolles-Monceau,48.88441,2.3097,101,94,1.19,2,2297.908672617284,150.0,mars_2025
27832500,Temple,48.86555,2.35838,16,38,0.48,4,1259.3399844326598,110.0,mars_2025
27844651,Hôtel-de-Ville,48.85604,2.36065,298,84,1.06,1,436.7868582135042,338.0,mars_2025
27876341,Buttes-Montmartre,48.88638,2.32714,269,44,0.56,5,2608.8064546297824,200.0,mars_2025
27893814,Gobelins,48.82716751098633,2.3705129623413086,176,121,1.55,1,1005.5799889198977,85.0,mars_2025
27898935,Entrepôt,48.87409,2.36662,269,55,0.82,1,2382.292003364191,68.0,mars_2025
27901315,Popincourt,48.85952,2.3814,6,28,0.35,2,1783.3702939901157,131.0,mars_2025
27904169,Batignolles-Monceau,48.89603,2.31057,136,162,2.07,4,2259.959860672696,55.0,mars_2025
27916780,Batignolles-Monceau,48.88928,2.30751,221,136,1.75,2,2356.949095120547,239.0,mars_2025
27917397,Passy,48.85848,2.28089,240,6,1.75,2,520.1524896596542,500.0,mars_2025
27501433,Reuilly,48.83345,2.39997,17,75,0.94,4,1108.3736182624436,80.0,mars_2025
27505042,Passy,48.87768,2.27925,365,2,0.03,5,1953.7774531013038,160.0,mars_2025
27515657,Gobelins,48.83084,2.37453,82,104,1.33,2,519.6014633123986,95.0,mars_2025
27518243,Bourse,48.8678683758969,2.35106894331087,285,123,1.56,2,1274.1954101269391,80.0,mars_2025
27523577,Entrepôt,48.871454324446375,2.3606309294700623,17,24,2.06,2,1918.7276220019494,95.0,mars_2025
27536681,Buttes-Chaumont,48.87541,2.37804,313,31,0.4,4,2938.1092290287734,120.0,mars_2025
27542709,Popincourt,48.86214,2.37028,125,59,1.73,2,1375.7330667382312,450.0,mars_2025
27548125,Ménilmontant,48.86541,2.39271,112,21,0.27,4,2832.8928331285124,170.0,mars_2025
27560637,Popincourt,48.86598,2.37358,102,90,1.13,3,1865.524636949282,75.0,mars_2025
27560949,Observatoire,48.82433,2.30652,237,149,1.89,2,3262.7414067457585,130.0,mars_2025
27575578,Buttes-Montmartre,48.88798904418945,2.3459150791168213,128,46,0.58,5,3286.7897591476462,145.0,mars_2025
27593983,Observatoire,48.83030236321755,2.329611449882111,4,32,0.4,1,2842.3269721468414,75.0,mars_2025
27919771,Temple,48.86172,2.36563,360,38,0.48,3,1166.1264766172176,115.0,mars_2025
27923682,Entrepôt,48.87291,2.36246,40,34,0.43,3,2124.0293521626404,140.0,mars_2025
27939926,Louvre,48.86478,2.34487,5,7,0.51,2,808.1384551911067,220.0,mars_2025
27943554,Bourse,48.8686413,2.3481424,263,0,,4,1290.0614697973526,126.0,mars_2025
27977240,Popincourt,48.86377,2.37013,218,142,1.8,1,1523.9651351362868,119.0,mars_2025
27986450,Popincourt,48.8553,2.38086,213,63,0.8,3,1561.662665317707,85.0,mars_2025
28004705,Passy,48.83924,2.25987,362,8,0.1,4,514.0753617888446,120.0,mars_2025
28007706,Temple,48.86294,2.36504,86,107,1.36,6,1264.977001999753,240.0,mars_2025
28030742,Buttes-Montmartre,48.89589032266451,2.340009743898432,269,0,,3,3910.710269512608,185.0,mars_2025
28039264,Bourse,48.86636,2.33983,214,200,2.53,1,890.6965550864583,385.0,mars_2025
28430279,Passy,48.85149,2.26453,343,214,2.73,1,955.9033300919541,177.0,mars_2025
27668930,Panthéon,48.8416,2.36263,165,141,1.76,2,444.0229238624486,130.0,mars_2025
27709725,Hôtel-de-Ville,48.85995,2.3549,365,45,0.58,6,591.1711864618508,246.0,mars_2025
27716333,Buttes-Montmartre,48.88395,2.34008,186,49,0.62,2,2698.232144627592,230.0,mars_2025
27727182,Bourse,48.86482,2.35118,256,223,2.97,3,955.3332349242734,140.0,mars_2025
27746265,Entrepôt,48.87157,2.36214,172,356,4.62,1,1980.783454231117,90.0,mars_2025
27748516,Bourse,48.86877390370628,2.3518112019309414,328,218,2.75,3,1386.8063745837865,249.0,mars_2025
27770512,Temple,48.86232,2.35437,75,182,2.31,3,805.4106233068923,340.0,mars_2025
27776405,Temple,48.86227,2.35363,84,149,1.88,3,775.6451966749,320.0,mars_2025
27795133,Louvre,48.86598,2.33588,329,48,0.61,3,766.2821599062225,170.0,mars_2025
27806236,Buttes-Chaumont,48.87701,2.38687,72,30,0.39,7,3428.058220743963,100.0,mars_2025
28245141,Hôtel-de-Ville,48.85397,2.36826,113,0,,4,642.9796763707808,300.0,mars_2025
28265460,Bourse,48.86487,2.34776,151,136,1.72,5,882.3439953812659,245.0,mars_2025
28267605,Popincourt,48.8523,2.37629,126,77,0.98,3,1096.9561980089488,319.0,mars_2025
28270371,Temple,48.861026763916016,2.36273193359375,336,68,0.86,4,997.3488581059077,290.0,mars_2025
28273412,Élysée,48.86865,2.32489,247,47,0.6,2,687.302147754793,146.0,mars_2025
28273467,Élysée,48.86922,2.32392,256,50,0.64,2,720.1926579717226,135.0,mars_2025
28431140,Louvre,48.86191,2.35007,174,254,3.24,2,624.0305144557425,65.0,mars_2025
28438093,Popincourt,48.8497859,2.388511,177,38,3.52,1,1577.304553551937,400.0,mars_2025
28464447,Panthéon,48.84323,2.35315,8,83,1.16,2,806.8695725807643,89.0,mars_2025
28467360,Popincourt,48.85022,2.38502,289,323,4.1,2,1418.3746840860795,170.0,mars_2025
28042034,Hôtel-de-Ville,48.86132,2.35139,62,61,0.91,5,609.846221260147,130.0,mars_2025
28068067,Luxembourg,48.85354069083222,2.3382008190325503,267,1,0.09,3,363.5195521714084,410.0,mars_2025
28075025,Buttes-Montmartre,48.8846157207116,2.362739206517245,269,9,0.43,2,3313.983826799614,125.0,mars_2025
28097256,Élysée,48.87374,2.32549,256,7,0.61,3,1229.9919287441764,300.0,mars_2025
28105784,Reuilly,48.84226,2.41001,14,22,0.28,2,2304.5309501576553,79.0,mars_2025
28123575,Bourse,48.86765,2.34162,179,51,0.64,2,1064.8172006206726,319.0,mars_2025
28156116,Temple,48.86313,2.35289,180,129,1.64,3,839.2225242394327,160.0,mars_2025
28193958,Opéra,48.88366,2.3315,358,16,0.2,3,2417.7824544692926,80.0,mars_2025
28197647,Observatoire,48.82933,2.32397,304,67,0.85,1,3137.8894700931182,109.0,mars_2025
28216355,Buttes-Montmartre,48.89464,2.33897,15,15,0.47,7,3753.6493486486042,50.0,mars_2025
28219167,Entrepôt,48.8685,2.36205,7,78,1.0,5,1676.3082408876196,286.0,mars_2025
28234289,Observatoire,48.83039280364968,2.3162857209521523,269,0,,1,3348.0598201245484,200.0,mars_2025
28509517,Popincourt,48.85476,2.36925,217,400,5.23,2,747.0307642049347,189.0,mars_2025
28509772,Palais-Bourbon,48.86037,2.307,313,62,0.8,3,354.804748911065,300.0,mars_2025
28512868,Passy,48.86707,2.28254,89,2,0.03,2,1035.6655928129821,200.0,mars_2025
28536406,Popincourt,48.86931,2.37032,313,276,3.51,3,2072.2734220035877,61.0,mars_2025
28552211,Popincourt,48.85121,2.37926,137,173,2.22,4,1176.6694953317465,125.0,mars_2025
28570673,Louvre,48.85977,2.34726,25,74,0.95,3,331.40411539653246,210.0,mars_2025
28579016,Bourse,48.86766,2.34119,4,56,0.71,3,1057.7011807265026,90.0,mars_2025
28601918,Batignolles-Monceau,48.888481044874325,2.3216617852449417,359,37,0.49,2,2767.54592159012,120.0,mars_2025
28881962,Panthéon,48.84921,2.35511,4,24,1.86,2,159.58713468854452,95.0,mars_2025
28281320,Temple,48.865482330322266,2.359039068222046,188,269,3.87,1,1275.4334482373924,145.0,mars_2025
28290816,Bourse,48.86733,2.34537,46,228,3.25,1,1090.6894710403112,65.0,mars_2025
28298761,Buttes-Montmartre,48.88279,2.34238,315,222,2.82,3,2653.724538874331,187.0,mars_2025
28301661,Reuilly,48.8470071210836,2.3753704621731857,228,235,3.03,3,652.2497336540968,150.0,mars_2025
28303033,Buttes-Montmartre,48.88279,2.34238,333,200,2.53,3,2653.724538874331,191.0,mars_2025
28303603,Buttes-Montmartre,48.88686,2.33328,57,40,0.91,3,2796.570365443833,140.0,mars_2025
28304697,Ménilmontant,48.86175,2.40142,88,10,0.13,1,3169.8775923493763,60.0,mars_2025
28323849,Popincourt,48.86881,2.3738,7,15,0.27,1,2144.5642773072323,110.0,mars_2025
28347739,Buttes-Montmartre,48.88936,2.34061,89,37,0.47,3,3261.5420269408373,350.0,mars_2025
28349798,Popincourt,48.86748136998014,2.3760047804983584,177,18,0.56,3,2103.0306391772824,140.0,mars_2025
28355084,Buttes-Montmartre,48.88279,2.34238,5,217,2.75,3,2653.724538874331,187.0,mars_2025
28358230,Vaugirard,48.83703,2.29354,248,56,0.72,2,1705.2383056915883,249.0,mars_2025
28358435,Buttes-Montmartre,48.88279,2.34238,347,192,2.44,3,2653.724538874331,191.0,mars_2025
29050029,Opéra,48.88086,2.34315,170,158,2.03,3,2491.8008808070363,250.0,mars_2025
28912491,Buttes-Montmartre,48.89051,2.33789,49,148,1.93,2,3297.1998996419443,41.0,mars_2025
28949974,Bourse,48.868,2.349,363,2,0.03,3,1241.5073184344164,221.0,mars_2025
28952690,Vaugirard,48.83772,2.30504,62,73,0.94,1,2250.0685590405697,50.0,mars_2025
28957631,Passy,48.84976,2.27382,264,0,,3,295.0259975675545,420.0,mars_2025
28958007,Buttes-Montmartre,48.88929,2.34202,245,41,0.75,1,3298.003259345246,136.0,mars_2025
28971685,Temple,48.86845,2.35628,277,59,0.8,1,1477.2241091871801,411.0,mars_2025
28972753,Temple,48.86153982004403,2.3632490203002066,83,179,2.3,3,1065.5695365863492,128.0,mars_2025
28607578,Buttes-Montmartre,48.89595,2.33743,94,107,1.36,3,3848.949809990423,94.0,mars_2025
28623259,Opéra,48.88124505449921,2.336117179397849,244,5,0.51,3,2304.325676827357,200.0,mars_2025
28632130,Hôtel-de-Ville,48.85757,2.35694,134,34,0.44,5,458.39446805107724,180.0,mars_2025
28665337,Popincourt,48.8607543852452,2.3686408879234397,263,1,0.43,5,1180.8491237696207,120.0,mars_2025
28686033,Opéra,48.87887,2.3399,38,5,0.07,4,2182.8658430470914,290.0,mars_2025
28694098,Temple,48.86494827270508,2.365367889404297,147,38,0.49,2,1473.0924917375714,400.0,mars_2025
28732907,Opéra,48.87506,2.34699,362,11,0.14,5,1949.7062195993235,190.0,mars_2025
28777107,Buttes-Montmartre,48.885936,2.339002,6,15,0.2,2,2866.5389726559833,95.0,mars_2025
28778218,Palais-Bourbon,48.85305,2.32748,83,16,0.21,5,796.787570377127,400.0,mars_2025
28781527,Buttes-Montmartre,48.89191,2.35891,269,0,,2,3994.965385001456,75.0,mars_2025
28803823,Opéra,48.8804,2.34659,152,157,2.01,5,2522.125719856477,175.0,mars_2025
28826084,Panthéon,48.85111,2.34755,191,477,6.11,1,180.2912051509045,500.0,mars_2025
28829114,Popincourt,48.86504,2.37303,13,68,0.87,2,1755.9482634313642,120.0,mars_2025
28977514,Hôtel-de-Ville,48.85829,2.3549,27,148,1.9,2,440.392919347354,79.0,mars_2025
28982840,Opéra,48.87529,2.3434,138,44,1.27,3,1917.126160145625,110.0,mars_2025
28984132,Vaugirard,48.84994,2.29642,365,32,0.41,2,853.1142349530495,250.0,mars_2025
28988284,Panthéon,48.85168238933327,2.344350345456865,179,43,0.56,3,247.70342021293777,110.0,mars_2025
29001409,Popincourt,48.85794,2.37483,319,226,2.92,2,1280.3669880114658,89.0,mars_2025
29002655,Popincourt,48.85792,2.37368,319,180,2.35,2,1209.579100373364,62.0,mars_2025
29003539,Élysée,48.87526,2.32572,174,28,0.38,1,1393.2391885185207,127.0,mars_2025
29003696,Élysée,48.87526,2.32572,82,53,0.8,1,1393.2391885185207,127.0,mars_2025
29004206,Élysée,48.87526,2.32572,74,67,0.91,1,1393.2391885185207,127.0,mars_2025
29004327,Élysée,48.87526,2.32572,173,48,0.64,1,1393.2391885185207,127.0,mars_2025
29020200,Popincourt,48.85446,2.38818,237,8,0.95,2,1905.3618620110187,100.0,mars_2025
29026834,Palais-Bourbon,48.85586,2.3087,2,38,0.5,3,863.8699975062381,260.0,mars_2025
29030395,Batignolles-Monceau,48.8846,2.31047,167,1,0.01,7,2318.4576231420356,450.0,mars_2025
29044269,Opéra,48.8796,2.32778,249,170,2.18,3,1898.2951533862747,100.0,mars_2025
29513251,Temple,48.86385,2.35669,271,36,0.47,1,1034.5356243209887,242.0,mars_2025
29526177,Palais-Bourbon,48.85769,2.30399,8,69,0.92,4,648.6625101431985,450.0,mars_2025
29098395,Entrepôt,48.87833,2.36502,5,161,2.07,2,2746.619243363637,250.0,mars_2025
29098973,Buttes-Montmartre,48.88301319132125,2.340721061944232,106,18,1.6,2,2623.8960003469974,160.0,mars_2025
29109801,Buttes-Montmartre,48.89599,2.34231,80,77,0.99,5,3984.471820182492,60.0,mars_2025
29114494,Popincourt,48.85942103953592,2.381120347274998,104,123,1.63,3,1760.0950461288505,270.0,mars_2025
29116487,Temple,48.86697,2.35609,64,254,3.29,2,1324.750559625275,164.0,mars_2025
29118647,Opéra,48.87506,2.33139,5,30,0.38,5,1534.5253163961802,240.0,mars_2025
29121188,Buttes-Montmartre,48.8833,2.33732,89,310,4.04,2,2548.732803350834,165.0,mars_2025
29122291,Popincourt,48.86005,2.36933,223,123,1.58,5,1146.2658152338336,90.0,mars_2025
29129328,Popincourt,48.85288,2.37433,246,319,4.12,2,1032.8116058820315,139.0,mars_2025
29130664,Entrepôt,48.87241,2.35291,16,35,2.64,2,1796.258865623947,70.0,mars_2025
29141875,Palais-Bourbon,48.858166,2.317779,250,71,0.91,4,583.5835637907398,415.0,mars_2025
29155825,Buttes-Chaumont,48.87907,2.37239,336,6,0.08,3,3074.255057801729,50.0,mars_2025
29201278,Buttes-Montmartre,48.88662,2.34495,57,143,1.85,2,3118.955236304062,130.0,mars_2025
29201284,Entrepôt,48.87109043511036,2.373810822021849,102,17,0.93,2,2368.0915581070603,100.0,mars_2025
29211326,Buttes-Montmartre,48.89011,2.33298,247,396,5.08,3,3127.2647970319395,150.0,mars_2025
29213262,Temple,48.86774,2.36158,110,54,0.72,5,1585.9544664645723,300.0,mars_2025
29216453,Entrepôt,48.87914,2.35067,26,81,1.04,2,2460.2341562097267,86.0,mars_2025
29233353,Batignolles-Monceau,48.89134,2.32068,173,41,0.53,2,3076.849889261814,110.0,mars_2025
29233426,Buttes-Chaumont,48.88196,2.37551,10,48,0.62,3,3467.8619166934595,60.0,mars_2025
29748388,Palais-Bourbon,48.85265,2.32004,272,186,2.42,1,1045.566129932059,219.0,mars_2025
29531641,Temple,48.86539,2.35233,306,163,2.15,4,1045.0022944185341,250.0,mars_2025
29537266,Popincourt,48.85572,2.38146,299,141,1.83,2,1617.3560521503423,110.0,mars_2025
29555864,Temple,48.86433,2.35216,3,37,0.48,2,932.158274079812,300.0,mars_2025
29582250,Reuilly,48.84197,2.38731,178,18,0.23,3,982.4131250235833,118.0,mars_2025
29604623,Gobelins,48.81916,2.34481,46,53,0.69,3,3033.823747234425,290.0,mars_2025
29610473,Louvre,48.86469,2.32882,107,61,0.8,2,409.12943556482713,280.0,mars_2025
29612137,Hôtel-de-Ville,48.85812,2.35743,364,12,0.16,4,529.2541730683143,250.0,mars_2025
29624745,Panthéon,48.84527,2.3499,36,260,3.42,1,703.2972925611455,120.0,mars_2025
29625184,Luxembourg,48.8558034,2.3400769,49,77,1.01,3,99.14308564142753,65.0,mars_2025
28877042,Opéra,48.87143,2.3458,21,57,0.73,6,1537.3792587526186,90.0,mars_2025
29269298,Hôtel-de-Ville,48.85561923351847,2.358258557623089,12,81,1.05,3,312.319009328905,180.0,mars_2025
29278369,Reuilly,48.83584,2.39249,192,98,1.26,4,855.4690626638526,139.0,mars_2025
29279624,Entrepôt,48.87075,2.35716,6,112,1.45,3,1734.4188645662327,115.0,mars_2025
29296607,Hôtel-de-Ville,48.8568,2.3537,269,0,,1,254.5169881702348,500.0,mars_2025
29309817,Reuilly,48.84414,2.39594,7,58,0.76,3,1632.1159126472326,150.0,mars_2025
29327337,Ménilmontant,48.85313786631564,2.408390920214365,269,0,,7,2963.9319678172947,249.0,mars_2025
29331026,Bourse,48.86665,2.34736,262,91,1.21,3,1061.7085819769688,225.0,mars_2025
29361554,Buttes-Chaumont,48.89312,2.38062,85,146,1.89,2,4731.828455752754,100.0,mars_2025
29378396,Temple,48.86491,2.35854,35,97,1.27,3,1202.0208675337922,420.0,mars_2025
29386023,Hôtel-de-Ville,48.85174,2.36129,64,163,2.11,3,74.8203615181238,170.0,mars_2025
29389238,Entrepôt,48.8709,2.37076,306,20,0.26,2,2243.202554646518,100.0,mars_2025
29408712,Buttes-Montmartre,48.89756,2.33423,179,15,0.19,3,3944.2559518433254,250.0,mars_2025
29419229,Palais-Bourbon,48.85663,2.31945,177,1,0.02,2,664.2231096671762,400.0,mars_2025
29668576,Vaugirard,48.85047,2.28356,96,145,1.88,2,130.96475396976,90.0,mars_2025
29670024,Vaugirard,48.851387659595446,2.299391072269243,358,0,,7,928.9614254006354,300.0,mars_2025
29718299,Palais-Bourbon,48.85965,2.2995,271,607,7.88,1,382.2229647898174,300.0,mars_2025
29724588,Bourse,48.8651513,2.3477663,351,11,0.17,7,912.2550286058784,250.0,mars_2025
29726863,Temple,48.86258,2.35235,289,118,1.54,2,766.5095135626025,200.0,mars_2025
30169775,Opéra,48.88255,2.33235,363,40,0.56,1,2324.543913016113,125.0,mars_2025
29766159,Buttes-Montmartre,48.88586,2.3393,135,172,2.25,3,2868.071339656398,110.0,mars_2025
29769721,Palais-Bourbon,48.85928,2.31049,1,225,2.91,2,495.8332815563298,499.0,mars_2025
29791221,Buttes-Chaumont,48.88572,2.37205,159,184,2.41,2,3712.4391730603097,120.0,mars_2025
29792084,Luxembourg,48.8571,2.33593,201,40,0.57,7,177.81473036326904,352.0,mars_2025
29793445,Ménilmontant,48.85362,2.39944,364,49,0.64,2,2465.321136519814,160.0,mars_2025
29797160,Reuilly,48.83578,2.39952,147,113,1.48,4,1253.138162092101,60.0,mars_2025
29817307,Hôtel-de-Ville,48.85851,2.35259,283,108,1.41,1,368.91721722883597,285.0,mars_2025
29821770,Bourse,48.86978,2.34673,16,45,0.59,3,1380.1248014866292,260.0,mars_2025
29822236,Luxembourg,48.8479,2.32312,163,38,0.53,4,1446.3811953228312,140.0,mars_2025
